"","group","CDT1","CDC25B","GZMB","PLAU","AHCY","RAD54L","SHMT2","TFDP1","MCM7","CDC20","CENPF","CHEK1","CDKN3","RAD51AP1","DKC1","PBK","EXO1","PPAT","MTHFD2","AURKA","MCM2","CDCA5","AURKB","MMP7","KIF2C","TOP2A","CDK4","PSAT1","ASF1B","KIF20A","TROAP","CCT2","TEAD4","IMPDH2","SOX9","LMNB2","CDCA8","CDC25A","UBE2T","CCNB1","UBE2C","MET","BOP1","FBL","CKS1B","SLC7A5","TACC3","RFC4","MMP1","NUSAP1","PRC1","MELK","BUB1B","TIMELESS","DDX21","BUB1","CDCA7","CDCA3","ANLN","POLQ","DTL","CEP55","ODC1","ACTL6A","PTTG1","MYC","CKS2","CHTF18","DNMT1","ATAD2","HSPD1","RRS1","PRKDC","MCM4","PAICS","MAD2L1","CXCL6","HMMR","E2F5","MMP3","UHRF1","CCNA2","TRIB3","CXCL1","TTK","CXCL10","TPX2","KIF11","TRIP13","KIF4A","CENPA","CCNB2","HSPE1","PPA1","TK1","TYMS","MCM3","STIL","SLC2A1","KIF15","RNASEH2A","IQGAP3","ASPM"
"GSM277529","Normal",6.34986697928115,8.9037143772296,6.3918712129938,7.39997515408076,9.48956898551222,5.97925909655164,8.54290402260139,8.54265621675867,10.0065897554468,8.07938569444647,5.96489494517289,6.03408361735536,6.44696178478834,6.55696347176079,8.82513014709956,6.37020704186768,5.8401512990206,6.54053393796787,7.70881601641026,7.58652323134206,6.67747941227327,7.01348130373463,6.98065151561184,5.54336431938473,6.29029065596819,7.17894897648845,8.48206611057365,6.65742653563477,6.69424231874597,5.99705063676423,6.33011181863463,9.51072443675785,7.468688592065,10.0845419143533,7.85530042185521,8.39595946018556,6.82459954449499,6.03669669442646,7.11787146855248,6.80147638029796,7.52580072194409,7.47625705456785,8.79215634605142,9.75345172663886,8.44072308760665,7.9190528566342,6.98803859048627,7.55191384800457,6.19655060027169,7.51864068065046,6.97427213856341,6.86746899503295,5.99678171531967,7.23218856003757,8.62434856302316,6.30156229805126,8.4193338636703,5.98469392642544,5.83161661367247,6.18356144074029,6.3023251840697,6.37075458704829,9.58845930086875,8.73116161349898,7.63023110764766,9.73050407163721,8.17010864307429,6.76035799104942,8.95785243483897,6.35398154680784,8.90993477356555,7.51916190722929,7.98733898123275,7.89025482662702,8.72176907506933,5.91773258326292,5.35194875865819,6.33396948447913,6.5080846182469,7.11942120673645,6.59536314315325,6.68856950008768,6.37356670668255,6.85149634278115,6.45071835071573,7.02121639893511,6.74039933470585,6.40459947807005,6.02622141252622,6.11204106357696,6.21564285538968,7.53965511857672,9.80566577279744,11.1932824488583,7.56034519309506,6.9655324562754,8.41692875666239,7.44641821793206,7.62343692456341,6.1100238722089,6.88258951064134,6.28221149015322,6.35409502575002
"GSM277530","Tumor",8.02020638636035,10.4138102708262,6.60380768032163,7.58810200201493,11.8603385293047,7.39823049957384,11.1741617032032,10.0160520118099,11.9280931580785,10.6027607580059,8.10850667549641,8.01504049869492,8.62392629578343,8.85753669161194,10.7902567627051,9.04793223038738,7.73534169212906,8.75609940962468,9.16058150224265,9.36197257243446,8.45929418813097,9.29193898869162,8.91769598691224,11.5148634956373,8.20282104737857,10.2509071747041,10.9934591203769,9.3950393593391,8.65390781599548,8.2622629334933,8.42156751774536,11.7104894934635,8.90388459576454,12.1588661638513,10.3608990969106,10.6106645095304,8.47256442668883,7.73498683550175,9.13154602984471,9.09596966283929,10.9393598545885,9.23966493949175,10.9611111983731,11.896735729242,10.2139114603251,9.44581510578614,8.40131524257556,8.96922666633944,8.25077437517812,9.80174337064,9.63511755234886,8.73549778357318,8.05084902863486,9.28243366023307,11.0605230459482,8.63555091234185,11.7129513851667,8.31372077203514,8.40211566621751,7.7315010556073,8.19353405599247,8.8480246652818,10.9277390972693,10.2294590700144,10.3218497959248,11.359007155223,11.2490028238089,8.09769149084458,10.7829452964705,8.24240270282611,10.7734072995614,9.54581149559917,10.1020314075417,10.2247736528957,11.3154114142203,8.54458817703681,5.54915808732492,8.37982961174351,8.81368506411331,8.02784358231604,9.12289716229326,8.84488425061024,9.09630412340671,9.52111983569807,8.63516741097202,7.63623492595675,8.94261314505867,8.24393462144979,8.57932680765996,7.48297114302518,7.85089614359196,9.9421928446162,11.8536859327465,13.1602113558076,8.85558483081257,9.71861654996477,10.4241034002736,9.06698185648322,8.16854357007836,7.75749404765079,8.72902283809639,8.50277172416879,8.62531465730997
"GSM277531","Normal",6.7646876427611,8.63026560224129,6.15356729698244,7.63109808622586,9.9206079966954,5.88532833569364,9.07190652233965,8.94934214484398,10.2366791681991,8.2479238309247,6.23726436938283,6.43150542395477,6.68680993211398,6.80351906240305,8.945696835203,6.74858843296406,6.16789300715881,6.93327609325192,7.97234680557765,7.68023437365998,7.17801355589246,7.39082223052056,6.95030756606949,5.35230723904684,6.46374334566395,7.64610100691063,8.98805905897817,6.73117042653599,6.95176592017423,6.0741897104831,6.51785607638597,9.97202812126388,6.4049368307309,10.3149565438569,7.64902170956504,8.54915506367634,6.95743890980153,6.09440913936962,7.46641046419662,6.86510557960132,7.80512755209067,7.44470225063419,9.13482229213646,9.96395040876346,8.86878833507451,7.02948570671605,7.24213672944248,8.05641288474062,6.18709934933316,7.82961341137519,7.38604624075069,6.87916913109783,6.10061491593522,7.37910678797572,8.7310776549733,6.43925320186078,8.36488201645396,6.1166178032804,6.5082915207288,6.41601593280939,6.67009006378531,6.68306223548429,9.95798828625187,9.12513649014999,7.70866939300557,8.90584692995773,7.98027411541244,6.82572829645718,9.37619881890708,6.44578984670083,9.13272603103726,7.74276562492489,8.4813157958056,8.14247143427798,9.10101658545002,6.16201143851567,5.36605303458829,6.60980823374235,6.78129057219548,5.62207554350111,6.57267676121339,6.77711417388983,6.89412326905763,6.91673062769569,6.67408784965142,6.96569142304255,7.03521360070494,6.59627777196194,6.21737572338083,6.05806566011087,6.20578979684078,7.86628850586658,10.257324527308,11.3936438101036,7.91480175827567,7.33340807917842,8.8729592110856,7.78341000288963,7.21174819699998,6.31997195352826,7.14755537816038,6.77896826176035,6.77958273426331
"GSM277532","Tumor",8.08599589145107,9.6356183665915,7.30074177642476,10.022153037759,11.385172356362,7.61391525087014,10.377240876322,10.2161956362518,11.5573967684307,10.3302948750649,7.99572120999165,7.96597639594511,8.5617424050837,8.48784436441965,10.9005762206607,7.60617102646786,7.54318209019298,8.04775076745446,8.95126913598886,9.56810411388755,9.28852237258723,9.94472273399263,9.04637175749527,10.0809650033289,7.88826154796976,10.3263531617585,10.1703115193435,8.92548629936126,9.1097316632706,7.7989767603581,7.93443226148327,10.857049023982,8.07603711443438,10.7388253197586,9.66733046921306,10.3846697934822,8.02498059043202,7.20581055232027,8.95568826667051,8.51987950064186,11.0942394909685,9.05912020319763,10.5447766181562,11.0788472257233,9.97218486561395,9.18982104036595,8.92555337578749,9.52278725165965,11.4136679434877,9.50176698323446,9.22554879957779,8.83800676893603,7.71661008138577,8.68992230010663,9.91350815291471,8.4400331087118,11.2483633024868,8.19466974249443,8.50697837120481,8.11157918623993,8.00586720800959,8.58456847998863,10.5374124271572,10.4191061046145,9.65278481642307,10.7656051283627,9.68529123439126,7.99244285858357,10.5406558835506,8.11725565513034,10.5217879768351,8.90821135664986,9.58226582245971,9.94439865644934,10.5329019897457,8.10941388052548,6.47235253113266,8.69007937890735,7.97771403433317,12.3100585809256,8.20827419417473,8.59271200710135,9.06111483294628,10.2648332154821,8.53786117956748,7.5255651378744,9.39142402936559,7.91366379660104,8.31129983399589,8.11619652836744,8.42127557893944,9.64618152449962,11.5121560297223,12.0811130300695,10.2075172461205,8.65697652007954,9.90467306901893,9.0904192668818,8.52014387305759,7.55597676527685,8.75136869985774,8.37058692283327,8.61990264199281
"GSM277535","Normal",6.87737756495746,8.92519706070643,6.46374776471889,7.86646096839152,9.73309502849474,5.86787197984575,8.89570587529148,8.90127344300462,10.2243675311584,8.19793295586377,5.98272274989717,6.06586378774726,6.55807266535813,6.72288745069126,9.08078580045922,6.36965854438201,5.92605141018391,6.90079082941899,7.93944020716988,7.61065764108624,6.91434043270679,7.22462178769686,6.99344614526854,5.41491097108669,6.27594309643125,7.13579397791759,8.99554705574409,6.90051733370707,6.74647308427891,5.86347639426086,6.32426648363023,9.62804594012878,6.38710741570627,10.2434598992051,7.5353769889591,8.37198339065551,6.70622117443298,6.14861039092723,7.12275747474481,6.91744384677118,7.64313801182843,7.51148669621755,8.97402913128682,10.2251287286743,8.96129959357445,6.80440571298143,6.90432514678046,7.82871254404246,5.87560848003998,7.66741762417412,7.01999924409993,6.77642183141484,5.87765984615335,7.28576743273345,8.41350374134013,6.185715260931,8.14257149497001,6.09708531607031,5.8372947910633,6.38170001619318,6.72287195327538,6.28278060478085,9.92273366942675,9.0460330933193,7.50671647043815,7.83094560171209,8.01490114600505,7.07475724280734,9.18605860347383,6.26002207314118,8.89996982529838,7.72857452074844,8.27642828045566,8.0302332409306,8.80452728844822,5.88114943370843,5.4139534015173,6.2085774611845,6.76911109679833,5.45743509829093,6.62672916660438,6.60951492392008,6.47282816941331,7.27474217803703,6.49192337116992,6.45195622212231,6.93156640562337,6.43176685885165,6.11779726636741,6.16763662442364,6.1318358624221,7.58426891466619,9.94117040695635,11.1380042544502,7.69348463165602,7.04438682569375,8.91390705730979,7.45850913169843,7.26122275157255,6.04267135743517,7.0248994073602,6.53638052501649,6.49349248320653
"GSM277537","Normal",6.59285351218325,9.49625672789858,6.33762816650725,7.51640330131623,9.56898279172539,6.03754113041871,9.01460874639654,8.62179246783502,10.103739762681,8.50677999541639,6.43067782836525,6.15798235029203,6.85286970754327,6.53258252889959,9.29726630261681,6.54395891619427,5.97996575780569,6.70024493380199,7.81231425139876,7.85752160915856,6.9805980666624,7.37074561958942,7.17212168347653,5.52253530233392,6.49715733083289,7.76124971324955,8.93547999699503,6.71244557142413,6.88814531837863,6.10059919905043,6.34035465189618,9.92050081442984,7.67506905573049,10.2581249644397,8.09665729753436,8.6359911716125,6.66733350294292,6.25256623312611,7.06193910876723,6.77277163740691,8.78771212547035,7.2436440662557,9.65592527746509,10.0560389773639,8.48864782879527,8.6122535722392,7.12679239787021,7.61429760741605,5.61483299091763,7.58286864528234,7.17449447308897,6.72775020594208,5.9413613884664,7.12499149920073,8.68438719121056,6.46261557369568,8.94416748260357,6.17346936396235,5.98145263010413,6.10885488372513,6.45345673101645,6.64922841271656,10.0562839911123,8.59760746579016,7.62632902224502,9.03218800679378,7.90320727554065,6.72023985757888,9.10314107208433,6.216190273656,9.33590597971358,8.27278103548418,8.40420151297635,7.76428025968026,9.22110556007667,6.00948750557198,5.44664934280543,6.39963482172322,6.61443990220878,7.00848366659099,6.45494366873219,6.91363113141855,7.30681422038297,7.1073174805615,6.61464104113948,6.54837273877767,7.12144406158297,6.5368098783497,6.3070329882593,6.18042566611945,6.26055602075214,7.65792288783374,10.1592838856413,11.2442773023455,7.67284744378873,7.17908721210579,8.56334754732751,7.02337697316031,7.55835385879967,6.11424600468184,7.11562714097396,6.86417772031501,6.48411079571214
"GSM277539","Normal",6.82333744166157,6.75704010262043,5.88948864885484,5.40790866591907,6.69991503811147,5.44434358918095,8.35230397178556,6.25314257147671,8.87704737937363,8.56963859797947,5.7028482327416,5.70721788836247,6.16944598092489,5.89498066947871,7.54502724100835,6.24165998834046,5.63635964185245,5.3975660397525,6.58536493585623,6.50231441754819,6.08014566579515,6.28911748769182,6.33179287542411,5.3213777148255,5.95738421251786,6.62731741772171,7.43107653515359,5.92238932254574,6.57325582960082,5.73515464125387,6.13847411641405,7.43674183025702,5.66032689113276,8.01175472948104,6.69678435912309,7.34172531708752,6.22553540545945,5.56456367527738,5.91871972717816,6.48568360597491,6.98104135475424,5.68911306947386,8.73896016594955,8.91376631592459,6.32233363241809,6.95991043592852,6.06588019815813,6.0285098582227,5.41360355650913,7.2971327925953,6.46609723497445,6.31044729050096,5.43061088922449,6.021958250209,5.99227762433695,5.73206938675735,7.24121032978823,5.72636756317404,5.30223704518542,5.67162627092615,6.32502027467898,5.89787785684372,7.204077429615,6.01110630121105,6.53303318907151,5.99138023484837,6.8913228206079,5.77219284200302,6.82762851288177,5.68169840113992,5.99973800813464,5.97052988748187,7.1720501101102,6.20051530439676,6.87639136801481,5.44607374237135,5.19661986249808,5.9748060896224,5.5679738645337,5.38445614646865,5.14335786100596,6.33294663118004,5.75060197386142,5.84206311712516,5.80825235068389,5.3739513830505,6.56806406092754,5.99764844398906,5.65441715572964,5.76149577672098,5.8788881633881,6.82403079547659,5.98780963800185,7.78648080220468,7.06993954311897,6.09163734701841,6.82646549100283,6.18315795748148,6.57866394958124,5.74344641528834,6.50619950167238,7.03730918424213,5.94848128254619
"GSM277540","Tumor",8.40868499608861,10.0100521547381,6.50873766014957,8.93343302290868,10.7463972813067,7.61204148751467,10.3940485899791,8.97349469391273,11.5698263667573,10.8319533139883,7.65533263228942,7.36494502740838,7.7504619854756,7.16402253570624,10.6503310756158,8.57362513998386,7.27675150366859,7.89999565388796,9.51424713584646,9.79333596265922,8.44999757169912,9.53160978586921,8.33684260346583,9.62618388877146,7.83592531020617,9.81997419321244,10.143085095397,8.73341588037738,8.96320069300201,7.3264979761463,7.47664927058151,10.2353255050955,8.0863262636294,10.9209557412048,9.32599335645553,10.3165517209733,7.81452468604273,6.7123002882013,7.97309807322783,8.0649292446583,11.2605612177609,7.74202497603218,11.1118980096439,11.3255685790612,9.05344705888379,10.1718328542762,8.58533030958628,8.39516087966863,8.66968395354452,9.45653179873046,9.17132788247706,8.17554124581639,7.04943203563982,7.74839350968894,8.48703407074887,7.36505165796191,10.7499091339943,7.27719730283429,7.11366371214316,7.60570315866913,7.89851097940505,7.92389031291683,9.9080146352861,8.67960083450539,8.54781031045434,9.75436270995326,9.10246971496125,8.167463878951,9.8915950440178,6.30314798722604,8.95074649524431,8.00091945834,9.64200425655781,8.86301972372769,10.7189488888356,6.5592627204865,5.96042850625817,7.61183991699579,6.76929687796251,10.546131925671,7.13684532324316,7.9640345237695,8.82177712074554,9.60424647401119,8.26814297871308,8.85877909816819,9.69525880203177,6.98428950797835,8.11910026419109,7.05732217117082,7.47007036728024,9.75316171442428,10.2539948590921,11.086020716266,9.67452287519993,7.85301879453069,8.32532530908439,7.96917976531605,9.85403981097825,6.96315977226492,8.86943489328414,8.64785832166284,7.79595994957614
"GSM277542","Normal",6.68878516504603,8.33673412315593,5.95980272728214,7.91062123076085,9.33649912255105,5.90042554405126,8.83780475542508,8.37522977981827,9.62846410399203,8.4204965586643,6.07842851196875,6.35521446770651,6.57262020964159,6.53197493017488,8.63647364764375,6.41626311847548,5.91612827443826,6.4230943293584,7.5472877289326,7.49562795214183,6.99846991098455,7.19050793447259,7.08848395671985,5.79972044582831,6.33607554970641,7.53167619050042,8.53605023262208,6.02258975429734,6.76944728815997,6.16620768389577,6.21763367422828,9.79144764199443,7.29437049192298,10.023332105519,7.85543414189274,8.21930929361226,6.66130402999338,6.30766376346158,6.78956393627359,6.90124047730661,7.83018620552255,6.90605301012456,8.71278716625035,9.63422543418654,8.46840129646437,7.53081321786045,6.99575440296879,7.1668401563538,5.71373395262393,7.46084632399976,7.34479532233061,6.86729647691161,6.12561473652547,7.19583627489128,8.4946005800406,6.36900485136605,7.98158245495188,6.0040381467269,6.07508475153367,6.2376328703747,6.50650361433958,6.53653058043781,10.7454499541173,8.41529712643717,7.69109455923593,9.62691544405828,7.74516737287239,6.68868654570658,8.81614681191661,6.18013237266532,8.94429579013002,7.52215634057848,7.67149601699375,7.95608203213874,8.79177428381285,5.94789125822812,5.48774414773141,6.43861393278081,6.43616096941824,6.63684792556463,5.96290140681744,6.75470031068367,6.31484351456685,6.72226833913438,6.37692102772998,6.45382252798766,6.63762862009201,6.4723641147885,6.15421226747627,6.00373407076719,6.25472661131631,7.49227909307112,9.69200059310584,11.0511956040554,7.69006907314648,7.15367199539334,8.22800621131258,7.06333656810676,7.68674936916067,6.05957740857922,6.91284474536079,6.65188016517791,6.4175859587767
"GSM4224323","Normal",6.28123031248055,8.4219243498214,6.8013847334303,7.87561017996272,9.38731480974919,6.32578368385887,8.82239749251486,9.02018162139495,9.62896871443033,7.97823806033845,7.18101116174406,6.26846904810236,6.77332662037271,7.35208132964303,9.17065191054461,7.08789807345558,6.19895516631831,6.97595503399889,7.54899577021906,7.9116789032726,7.37140277408602,7.00373661447824,6.7133340159492,5.33638467062195,6.34916326215077,8.67633037740736,9.32584280077039,6.72463247035084,7.01256020803151,6.96372674256866,6.06831044019521,9.74366741000057,6.31717239193543,9.72878339814483,8.36942814582452,8.31368824974654,7.14862709101185,6.37692743250279,7.13765089414703,7.25108370623966,7.85652479969163,7.93709737396854,8.48983650896324,9.49776901456249,8.03741936162749,7.90256986625575,6.68522430083162,7.30384588488642,6.28622327917505,8.41328544797119,8.2154779160592,7.328679405643,7.10265365200521,7.81764124182507,9.40802283811488,7.01700807383429,9.07253000579148,6.18950045947231,6.76860364938238,6.72648788674954,7.21218666003617,7.15824946812482,9.49465714187023,9.39115481936431,7.32511342885915,8.87442553153899,8.15969054834549,6.53261198587921,9.61422673915738,6.88822375202951,9.00359428907321,7.74513607586491,9.14324529660493,8.60201308374994,9.10564171397606,6.34570612968531,5.91467813173104,6.9350776396674,7.34966530085215,5.95300075966768,7.16194418234365,7.57034759452347,6.24864022626376,7.52396991540223,6.94018321243295,7.29699868961279,7.38987274063022,6.92843984639127,6.54874205265846,6.44553780592149,6.19471178338639,7.45102750575284,9.06650484347863,11.1674737676147,7.84709140084408,7.3635500965864,8.52643215333964,7.8377778861828,7.8916376760515,6.82205093521211,6.71877344330613,7.32741432270635,7.66762005514319
"GSM4224324","Tumor",8.53653996647598,9.44831099942729,7.58628769172696,9.44186901604435,11.8909415472027,7.14156419802678,9.9918762003239,9.66768143464661,11.6673801883451,10.5928558912295,8.46612029183557,7.40972710581408,8.25899945690566,8.85807619234979,10.5449607558989,7.14343471219058,8.22560113907551,7.58983240593806,8.98374451740995,10.5685641631106,8.80758887747867,9.58794365450841,9.98033640046612,10.7885083417985,8.26812487339888,9.64948770592052,10.2454394694785,8.81071019546596,8.36442619164838,8.96479314131892,9.24480388661752,10.9236920061437,9.22613182051603,11.1819288488096,9.10829660567119,10.1718953272662,8.24218893215255,7.88768410538896,9.81305778473591,8.20879858718355,12.3457798126814,8.29876135133137,10.8646400939182,11.3970099074876,11.040824260593,9.84962660416953,7.64753112038429,9.09866189205082,8.13744626157127,9.20437331019218,8.78084995701977,9.49485553551432,7.29713405229786,8.44984635846291,9.04024694136483,8.30533799370655,11.2167044904533,8.72234043645964,7.92344858290465,7.86518636031277,7.88985305647944,8.38300394857873,10.8547516804408,9.76454349234393,9.91024244150213,10.5670034350347,9.9811257162953,8.72583696893613,10.7606242258742,7.98412671981121,10.7381373459069,9.4165407835561,9.48605927776299,10.0355655372548,10.0843069292929,7.55039835108753,5.91891190578426,7.54634989462162,7.60843188841605,8.03704373408685,7.30844302025569,8.14840765680091,8.6687853238274,9.12923678097162,8.28809117540167,9.17303337438132,9.83810231629323,7.34710025806269,8.21747440188796,7.84088967127005,8.55545584325801,9.64068273865013,12.0143622966521,12.2350717526346,9.58446782805779,8.9133988519641,9.81187542592595,8.52654454504395,8.57131433532581,7.8808289015247,9.0799393442474,8.97533890735,8.6808846005494
"GSM4224326","Tumor",10.2566451741069,11.6986083750112,7.35626412678217,9.45762423675966,11.6043704230191,6.52172581573841,11.2820814155064,9.35187280433963,12.6292003140515,12.9960948510108,6.8516520012641,8.7826115565887,9.30934905629197,7.42386737499136,9.2336177510145,8.61838288007765,7.57853183815969,7.68431428524416,9.19717226971178,9.39014305665365,8.39167676170068,11.0054696614462,10.5997393078335,8.56764513628491,9.27590930437211,8.85891015088971,8.21888031823952,9.34199156682161,8.43322135666952,6.64803682152272,8.64457903714247,10.4303470243235,9.92862502583692,13.3900273872852,7.82732550493397,10.5157216876477,7.21661716379169,8.4975019750336,9.24465414917248,9.17936749172356,10.3400410075413,7.82518149467918,12.7861519143686,13.0375749529091,10.626045692034,8.69079697534035,10.5575822624943,9.13378948510181,8.81843325336332,8.57103324873284,7.55324187340516,7.85888083555306,6.31875402574707,7.51448905903506,8.37285995779624,7.40605357442659,8.75456882267775,8.42875338628499,6.90973647063552,6.54892820917997,7.92447393428648,8.31931456879871,11.2901574686261,7.73513902307245,11.6846707775061,9.52601207895509,11.1200259549246,9.37428727701205,9.08568229762265,7.03565656120335,10.6028869266797,8.68566435944263,7.91448240834901,9.21253248722472,10.7601731134318,7.96029746520348,6.07937964745845,7.764668774806,6.35375239903962,7.54532904481568,7.1910831306581,8.69148745943969,9.75254323872066,9.17727722370555,7.05019598900465,6.32503930753897,8.96409078214337,8.29647911550455,7.99037505151372,7.46290540878271,9.05404120549222,11.2192013869259,12.892174577837,11.5359361850118,10.9892166658489,11.4939648901541,9.3146080280952,8.09553964344433,8.44426014532663,6.37763833531592,9.45376488265547,7.36109455843452,7.60205720595877
"GSM4224327","Normal",7.51591130877981,8.75943173041823,7.66385987032127,7.82195552307633,9.83365506181929,5.56543661743368,9.29629857034462,8.07820105730122,10.6182860175511,9.25284180447604,5.65182303702131,6.38827455975734,6.43767000483755,6.0665191054877,8.20422535558044,6.42872850077661,5.90843209532973,6.16699092987861,7.26355657188649,7.30776968129218,6.21678747625532,7.78067145262041,7.55581121233674,6.00153279560306,6.80135835659262,6.74486944878839,7.49305938342583,6.4624981945795,6.47969235006904,5.47394410248975,6.84967015999527,9.09126040886708,6.73147668729765,11.1670118123216,6.60502458420146,7.99107758227693,6.26865871882482,6.16780882805886,6.44243662800189,6.58033158652346,7.93872635083797,7.06268236631442,9.81992381232191,11.2006084429743,9.10365640082778,6.99760828389246,7.99162163489799,7.76363751395984,7.02154296876083,6.97468078303551,6.50570734513381,6.32104960223689,5.58844399492465,6.49732072719527,7.25435276238564,5.78468561149096,7.98905770687599,5.97935862278681,5.62159359916125,6.10892208411347,6.64545385161462,6.04687762794508,9.78237624234557,7.44314533192054,9.11460181758474,7.51663361532404,8.0823104089121,7.43587260729169,8.1680970536745,5.5514218296426,8.46490075827489,6.86301587457018,7.46528365878832,7.29197362316967,8.13090299339127,5.40463516702899,5.35712504611586,5.83676920047904,6.09668166610344,6.79772864653527,5.83074942824709,5.87428774734817,6.68628016121391,7.58428036414989,6.1413064330158,6.62833507204671,6.56163872967475,6.08594464629177,5.94262499739855,5.49817471933669,6.09209596472202,8.19850609696378,10.9668883371445,10.3127105687626,8.17976741797741,8.1488895331914,8.05168686526069,7.06943530326279,6.76818936344062,5.77166767412611,7.61262433703708,5.94876349019529,6.14601752457972
"GSM4224330","Tumor",7.52627729001836,10.3355750355988,5.98556110433652,8.2566991430176,10.6091825574805,7.54829461274302,10.0367117849363,10.0473186265714,11.1139843383477,9.80881591929205,8.54092243181118,6.67819797783403,8.26129357925977,8.85709631540212,10.8349161491344,6.68541580143335,7.57872368705442,8.6780110572889,9.4593309419547,9.0292923825717,8.86657355302378,8.17443024684765,8.06476935892366,9.39059447331404,8.14742410269387,10.2137725469118,10.2787730847584,9.81837072303128,8.67353077254151,8.24978418840894,7.84312276456926,11.1322080827984,7.77073291220895,10.383005466813,10.8608655504228,10.4275757038686,8.90782381859373,7.99028132102722,8.92317342687245,8.28045258569666,10.1706584628567,8.53565813963784,10.2865581121528,10.3679855550479,9.9059115650043,9.77229397144878,7.66588510953288,8.48215469327693,6.70167399018421,9.75480612577062,9.15364843754601,9.13376359110344,7.30832080335699,9.61357476208726,9.8648929946379,8.37635169980769,9.06723998485601,7.65172267158744,8.27887775882373,7.81901280603745,8.6041650198525,8.71321242699854,10.0182855590239,10.5610748821582,8.95144617951944,10.5094854655617,9.93367136709953,7.5739558663582,10.3447593168857,8.52549979344544,9.74221797033819,9.66247296774528,10.0928480210197,9.98683809553134,10.4281023461705,7.61409166781476,5.41750637005536,7.91646346642502,8.03575506936514,7.35458362442133,8.95789249924326,8.03003816917146,9.71203211744271,7.35059918292991,7.47834572340339,6.47169268421716,8.94769273517972,7.91000142005626,8.16398206230771,7.76636015479567,8.00882870412448,8.29115890287985,10.5532037879573,12.3471609674187,8.88475583405838,7.81084301484126,9.92802585149922,9.7424745886108,8.52027416807484,8.25345200132254,8.1259883193719,9.40658995617388,8.49244933429861
"GSM4224331","Normal",5.54552464282408,8.65497424635991,6.28348122958449,7.11005559411326,8.65986551505218,5.98281637540879,8.20494929373582,8.87561255551411,9.23772699088359,7.09033302436705,6.42110231900175,5.72041244263803,5.67825813306989,6.6765282315519,8.74828018803154,5.89654458104937,5.76692282613267,7.0079208598391,7.26118586867855,6.80639624646247,6.81632712525838,6.07380205096932,5.96503188161669,5.32296508154261,5.42913998394441,7.55042767384415,8.93262144981305,6.5560934912635,5.96106584507188,6.21310805134402,5.68418307429256,9.14760182343422,6.12024913635567,9.32426973040904,7.80711974296911,7.56974489410716,6.34351197872552,5.65176286247751,6.27374359114283,5.89112291696639,6.40117251102482,7.3596238377678,8.0563982134744,9.16711869082516,7.54662683140433,7.8920249351442,6.31905429969458,6.96314589021881,5.71722448663199,7.30853475941077,7.40799917848529,6.38144998321707,6.46208565626047,7.22580313214881,9.20282569573391,6.32876302960456,7.96906808768756,5.39884308723425,6.23357218658194,6.59869893621324,6.21842171986264,6.04873975319282,8.98612701723462,9.12002118609043,6.4072368565758,8.613320538723,6.47773168992003,6.05714350292501,9.2754783417233,6.4059737171049,8.1998030694951,7.4669569218929,9.28139803860337,7.69532306786385,8.46563670894887,5.56868679591108,5.50175661312814,6.32426030221832,7.21468990879292,5.83244634508589,6.56210936265011,6.67938849892507,6.19471231923417,5.90783815334369,6.28296003932501,7.673249979075,6.40698889803155,6.33568676454873,6.03132421043424,5.76337259824403,5.6371492823444,6.61942474557341,8.6215517218134,10.3846118348812,6.41928503303188,6.71180127062025,8.19558690951812,7.33900947014739,6.5619262708524,6.32081236208337,5.93336221463859,6.73089897918522,7.17967602261726
"GSM4224332","Tumor",7.20026072883917,10.2616950261605,6.53168877060825,9.05543669393461,10.3262494682388,7.37600308052008,9.81056296771204,9.82278554167186,10.7353380123843,9.33251467749696,7.6883066913819,7.62909699139359,8.06733302975163,8.51602780327872,10.5284566647772,7.15246362174118,7.09778723175973,7.65089790879073,9.68149496058222,8.70587416838067,8.43158108661904,8.44970393308575,7.05399850984561,12.4721016504459,7.35164387118429,8.85055092271621,9.842548218249,8.22377336693099,8.06379462875636,7.69944712763415,6.88444985762719,10.8027737638612,8.26514402198141,10.3718714250138,10.3102212351249,9.70240733683715,7.85249440234401,7.23882847725712,8.53489051405417,7.81394246135456,9.55082896536015,9.10960057495935,9.73638840899291,10.385175451981,9.79578019146063,9.83774393810549,6.95739890441301,8.76504735383894,7.17138935496655,9.57622909850522,9.89896130826329,8.82509017558507,8.00984094954345,8.29953603667934,10.2390140470034,8.42546386434734,11.8103240441612,6.9226089567825,7.58188565229188,7.45486516805367,8.30740423327073,8.23376732065906,9.96467710606733,10.3410580525697,8.63350846035473,9.93197443794228,9.83331276281968,7.59933923176467,10.3691565665538,7.79191807999609,10.3824440577024,8.88702799176849,9.79247994099151,9.65422150829591,9.73447548955354,7.41900285429563,5.70933760062719,8.40209564123719,8.2886666206918,7.0256077079895,8.00652382637161,7.56484859373471,9.87150100444993,10.7635065219385,8.57216935020924,8.02481748235391,8.33820950798436,7.18164980179275,8.42599379690796,7.39810880409095,7.31572080944306,9.21352032935313,10.5691064835882,12.2829220128715,7.69304449862389,7.21306345875573,9.66670505323719,9.31203915780474,8.56579596487092,7.52332574825339,7.82900887743366,8.48204663821631,8.05111499753724
